date,product_id,sales,category,region,price,discount,rating,views,clicks
2025-03-28,P017,47,A,North,95.08,63.15,5,1728,462
2025-03-29,P003,62,B,North,46.82,25.03,4,1949,24
2025-03-30,P012,52,D,North,73.52,27.37,4,604,251
2025-03-31,P012,49,D,West,85.02,35.41,1,948,32
2025-04-01,P006,56,B,South,84.82,16.29,2,3094,211
2025-04-02,P010,47,B,East,13.08,0.77,2,1662,480
2025-04-03,P006,52,E,North,42.01,15.95,5,4637,112
2025-04-04,P014,45,D,East,11.21,1.52,5,2701,235
2025-04-05,P002,77,C,East,60.32,35.84,5,1719,342
2025-04-06,P011,58,B,East,87.86,34.37,4,4865,78
2025-04-07,P015,50,E,West,83.34,15.41,2,2551,341
2025-04-08,P008,59,B,North,83.01,34.33,4,4598,374
2025-04-09,P013,56,D,East,41.67,5.97,4,2186,286
2025-04-10,P019,55,A,East,14.17,3.82,5,4394,236
2025-04-11,P010,63,A,South,25.52,12.17,2,1613,406
2025-04-12,P009,65,D,North,70.36,39.96,5,1835,258
2025-04-13,P018,52,C,West,22.05,2.04,5,2984,217
2025-04-14,P007,52,E,North,21.28,3.28,4,2245,303
2025-04-15,P003,55,B,North,41.83,11.2,2,1470,254
2025-04-16,P012,34,B,North,18.51,3.72,4,2854,105
2025-04-17,P015,42,B,North,39.68,20.97,4,4207,440
2025-04-18,P013,71,E,South,97.27,38.36,4,1565,293
2025-04-19,P006,74,E,East,11.8,5.98,3,2548,189
2025-04-20,P008,55,D,South,84.75,21.93,4,2646,14
2025-04-21,P014,63,E,West,99.43,34.07,3,1354,310
2025-04-22,P003,61,B,East,49.28,5.37,5,1626,453
2025-04-23,P016,88,B,North,94.87,10.79,2,2324,24
2025-04-24,P018,69,E,South,33.5,7.75,4,2835,323
2025-04-25,P017,56,E,North,98.41,23.47,1,3738,152
2025-04-26,P018,48,D,North,87.54,16.78,1,3368,244
2025-04-27,P010,42,A,West,89.62,20.13,1,4606,238
2025-04-28,P017,60,E,East,21.74,4.99,4,3778,327
2025-04-29,P016,50,A,West,88.31,42.52,5,1362,66
2025-04-30,P002,43,C,West,94.76,36.94,2,2406,477
2025-05-01,P020,51,A,East,83.71,14.72,2,3699,393
2025-05-02,P004,47,E,West,18.22,1.55,2,2493,407
2025-05-03,P011,75,B,East,17.63,1.16,4,1284,36
2025-05-04,P007,66,B,West,42.18,10.96,3,3320,427
2025-05-05,P017,58,E,South,73.44,15.92,1,3730,181
2025-05-06,P019,72,D,East,11.12,4.58,4,574,345
2025-05-07,P006,58,E,North,95.56,24.78,3,1989,463
2025-05-08,P010,49,E,West,57.29,6.61,2,298,364
2025-05-09,P004,73,D,West,42.25,14.05,4,2107,432
2025-05-10,P001,63,D,East,60.51,14.98,2,3245,108
2025-05-11,P007,47,C,West,74.42,4.83,1,1411,204
2025-05-12,P016,56,C,West,34.6,6.88,1,3048,298
2025-05-13,P017,49,C,East,36.2,9.02,5,2350,353
2025-05-14,P005,44,D,East,52.14,16.61,1,1680,202
2025-05-15,P010,67,A,West,70.29,11.58,1,2159,448
2025-05-16,P007,77,E,East,73.57,12.53,1,3498,412
2025-05-17,P013,44,C,West,39.17,1.15,1,2284,323
2025-05-18,P007,63,A,West,39.02,13.49,3,3737,481
2025-05-19,P015,51,E,West,53.84,5.42,3,2304,52
2025-05-20,P017,53,A,North,58.77,37.46,1,3699,125
2025-05-21,P003,52,B,East,68.45,11.41,2,2832,148
2025-05-22,P005,49,B,North,65.59,2.1,3,4801,373
2025-05-23,P010,58,E,South,43.53,28.13,3,464,184
2025-05-24,P005,50,A,South,36.72,12.28,2,1792,315
2025-05-25,P007,61,A,West,37.71,6.4,5,904,456
2025-05-26,P007,57,D,North,68.09,19.21,5,836,218
2025-05-27,P014,56,C,West,48.98,11.04,1,1686,297
2025-05-28,P015,49,E,West,22.09,8.82,2,3750,291
2025-05-29,P005,52,A,West,10.53,3.4,3,3117,419
2025-05-30,P005,66,C,West,12.67,3.47,2,769,168
2025-05-31,P004,63,E,West,88.08,12.29,1,4539,371
2025-06-01,P020,48,A,South,51.2,10.27,3,232,430
2025-06-02,P009,59,B,East,69.17,8.62,3,4746,401
2025-06-03,P012,66,A,East,93.61,34.52,4,633,82
2025-06-04,P016,41,B,East,21.37,1.46,3,3854,91
2025-06-05,P008,64,B,South,50.29,19.53,1,121,484
2025-06-06,P009,51,D,North,58.52,15.25,2,3575,142
2025-06-07,P012,64,D,South,85.74,22.12,5,1377,211
2025-06-08,P020,51,C,South,99.43,29.17,3,485,218
2025-06-09,P007,40,E,North,74.05,26.84,2,3543,50
2025-06-10,P004,42,C,West,67.77,18.8,5,2518,54
2025-06-11,P003,59,D,West,92.83,16.99,5,3017,79
2025-06-12,P001,61,C,West,85.36,27.52,5,4383,15
2025-06-13,P007,49,E,North,87.85,29.37,5,1181,241
2025-06-14,P009,65,E,South,10.24,2.85,3,2721,119
2025-06-15,P002,42,A,South,56.3,2.71,2,1351,14
2025-06-16,P007,58,C,North,80.45,50.58,4,4054,332
2025-06-17,P010,46,D,West,26.33,9.58,4,2205,430
2025-06-18,P002,52,A,North,77.63,52.97,3,3862,40
2025-06-19,P013,59,C,South,10.82,3.71,5,4427,253
2025-06-20,P003,50,E,East,61.77,13.08,4,879,412
2025-06-21,P013,54,D,East,86.62,27.79,4,3106,493
2025-06-22,P010,68,C,East,48.82,7.82,3,635,244
2025-06-23,P012,53,E,West,76.55,8.09,4,977,89
2025-06-24,P003,67,E,West,57.74,14.66,3,3888,39
2025-06-25,P020,47,C,West,68.26,11.93,2,3833,39
2025-06-26,P006,64,C,West,56.5,10.62,5,432,65
2025-06-27,P003,73,D,North,52.83,1.57,5,4715,320
2025-06-28,P002,34,A,East,85.75,39.67,2,2372,366
2025-06-29,P014,50,E,East,18.35,10.59,2,3719,345
2025-06-30,P015,64,A,West,62.62,38.75,2,3473,173
2025-07-01,P018,56,A,West,20.33,3.6,2,3658,377
2025-07-02,P019,62,E,North,60.65,5.0,3,3426,303
2025-07-03,P010,52,C,North,96.72,23.01,5,443,289
2025-07-04,P020,59,E,North,15.14,1.97,5,3373,145
2025-07-05,P017,57,A,East,47.98,3.59,3,1741,60
2025-07-06,P017,70,D,East,82.18,8.34,3,517,182
2025-07-07,P019,61,E,East,43.27,1.97,1,341,394
2025-07-08,P004,62,D,East,56.83,28.98,1,800,140
2025-07-09,P011,54,C,North,20.32,4.68,1,4679,85
2025-07-10,P017,54,C,West,30.08,10.42,3,3370,53
2025-07-11,P010,54,D,East,71.78,56.83,1,103,393
2025-07-12,P017,63,D,North,84.57,23.34,1,4951,146
2025-07-13,P012,54,E,West,68.18,14.17,3,950,498
2025-07-14,P010,62,C,South,85.32,32.69,2,3593,358
2025-07-15,P010,79,D,West,64.51,12.9,5,1496,485
2025-07-16,P006,67,B,South,82.92,19.14,2,3067,321
2025-07-17,P017,55,E,South,98.46,33.04,2,2270,72
2025-07-18,P019,71,E,East,17.45,1.97,1,178,247
2025-07-19,P002,55,B,North,53.17,6.61,5,464,333
2025-07-20,P004,38,C,West,27.09,3.39,1,4545,196
2025-07-21,P018,49,D,South,51.87,23.45,5,4333,118
2025-07-22,P004,40,D,North,54.96,19.48,5,2077,272
2025-07-23,P006,55,C,West,65.97,25.45,3,4377,274
2025-07-24,P014,59,B,East,49.54,26.19,3,1069,355
2025-07-25,P007,76,B,West,39.22,0.57,5,1082,203
2025-07-26,P012,62,B,East,13.89,4.42,5,116,226
2025-07-27,P002,57,E,West,13.13,2.91,3,4699,201
2025-07-28,P018,67,D,West,25.75,1.04,5,2495,11
2025-07-29,P013,37,A,South,50.41,34.96,3,4594,204
2025-07-30,P013,61,E,South,47.58,14.57,4,3256,472
2025-07-31,P005,67,E,South,27.16,0.94,5,2008,328
2025-08-01,P007,44,D,East,84.01,30.13,2,4765,481
2025-08-02,P012,70,C,West,71.51,29.26,2,3644,197
2025-08-03,P014,62,D,West,40.88,12.37,4,3095,384
2025-08-04,P001,55,C,East,81.73,17.9,4,1347,89
2025-08-05,P010,65,D,West,99.03,21.33,1,1191,440
2025-08-06,P009,82,E,South,32.05,16.6,3,1821,49
2025-08-07,P010,61,B,East,42.63,17.51,1,2207,206
2025-08-08,P007,61,E,East,99.36,40.47,2,2430,325
2025-08-09,P016,54,E,West,22.41,6.24,5,275,262
2025-08-10,P012,50,A,South,16.95,1.31,3,4579,303
2025-08-11,P012,67,E,West,56.89,32.37,4,3628,382
2025-08-12,P019,50,E,West,52.16,31.85,4,403,63
2025-08-13,P013,60,E,East,17.05,8.1,5,3740,394
2025-08-14,P018,54,A,East,36.1,6.34,4,3418,196
2025-08-15,P003,64,C,North,47.7,8.13,2,235,302
2025-08-16,P007,62,A,West,84.0,34.38,4,4737,25
2025-08-17,P001,69,B,North,73.71,12.83,4,4911,411
2025-08-18,P003,54,C,West,92.31,18.08,4,4708,16
2025-08-19,P014,56,A,North,39.92,18.35,2,462,222
2025-08-20,P004,49,B,West,37.84,9.93,1,3024,487
2025-08-21,P019,55,B,East,51.69,24.51,5,3523,412
2025-08-22,P006,63,D,East,10.68,2.96,2,1423,244
2025-08-23,P020,67,D,North,28.66,1.4,3,2450,32
2025-08-24,P009,50,E,North,29.03,2.3,2,3540,206
2025-08-25,P011,68,C,North,15.5,4.86,1,548,366
2025-08-26,P015,73,A,South,50.96,12.69,5,4303,414
2025-08-27,P009,63,E,North,91.5,21.42,4,2110,169
2025-08-28,P011,78,C,North,10.36,2.35,1,4661,348
2025-08-29,P010,51,D,North,66.56,45.71,5,1314,384
2025-08-30,P002,47,A,South,89.14,28.95,1,3982,108
2025-08-31,P014,41,B,South,19.68,3.78,1,1985,285
2025-09-01,P004,74,B,West,92.55,17.4,4,3449,404
2025-09-02,P002,66,E,East,83.67,52.72,5,2181,400
2025-09-03,P005,59,E,North,29.31,1.83,4,2816,318
2025-09-04,P014,62,A,North,91.48,9.84,1,2354,356
2025-09-05,P015,48,B,East,82.36,6.22,4,3223,285
2025-09-06,P019,84,E,West,20.03,5.1,2,3053,442
2025-09-07,P006,61,B,West,84.75,9.0,4,2211,152
2025-09-08,P015,60,D,North,58.8,7.7,5,2313,86
2025-09-09,P014,67,E,East,83.44,8.37,2,4780,434
2025-09-10,P008,64,C,North,65.59,19.32,3,1598,395
2025-09-11,P020,62,E,North,45.27,2.03,5,4696,283
2025-09-12,P012,51,D,North,64.1,12.2,4,3301,390
2025-09-13,P004,64,A,East,67.26,6.5,4,4171,209
2025-09-14,P006,78,B,East,78.96,8.16,4,4770,339
2025-09-15,P011,73,A,West,84.76,27.62,2,153,185
2025-09-16,P007,75,E,East,69.69,5.96,2,1241,65
2025-09-17,P004,54,C,East,99.07,36.74,3,2844,118
2025-09-18,P015,49,A,East,80.07,23.25,1,4748,73
2025-09-19,P001,58,C,South,91.97,12.89,5,3495,302
2025-09-20,P009,60,E,West,38.75,14.01,4,2164,262
2025-09-21,P020,70,C,East,38.46,17.71,5,158,245
2025-09-22,P008,43,C,North,42.61,14.22,2,3835,46
2025-09-23,P012,75,D,South,49.57,6.0,4,2318,372
2025-09-24,P007,58,A,South,96.53,15.85,1,1270,447
2025-09-25,P018,55,E,West,16.62,3.54,3,2521,147
2025-09-26,P001,49,D,South,54.86,6.7,5,2156,26
2025-09-27,P009,43,C,South,24.5,8.04,1,2829,496
2025-09-28,P007,68,D,West,82.98,25.71,4,4616,304
2025-09-29,P014,60,D,East,12.8,3.25,5,3140,279
2025-09-30,P001,47,C,West,50.96,14.23,2,2959,369
2025-10-01,P013,47,E,North,45.53,5.72,5,1982,415
2025-10-02,P020,56,B,East,18.3,4.1,4,2919,402
2025-10-03,P015,76,D,East,43.9,17.43,1,1949,199
2025-10-04,P005,57,A,South,82.81,45.19,4,2876,262
2025-10-05,P005,45,C,East,22.37,6.37,2,4275,128
2025-10-06,P014,57,B,South,98.52,42.47,4,665,135
2025-10-07,P014,57,D,East,15.26,3.3,2,3880,448
2025-10-08,P014,33,C,West,36.02,1.34,2,809,385
2025-10-09,P005,59,C,South,79.74,29.19,4,4181,60
2025-10-10,P011,57,D,West,42.18,19.37,3,4748,114
2025-10-11,P019,67,A,South,53.23,10.49,2,1272,158
2025-10-12,P005,78,C,South,26.8,2.96,5,1563,246
2025-10-13,P004,71,C,South,74.39,8.24,4,1337,139
2025-10-14,P015,57,D,East,26.16,4.17,5,2366,16
2025-10-15,P007,49,B,East,86.39,12.23,2,1888,41
2025-10-16,P005,85,C,West,58.55,42.87,4,426,471
2025-10-17,P015,60,C,North,59.33,7.01,4,3118,223
2025-10-18,P014,60,D,West,94.02,3.57,2,2080,235
2025-10-19,P003,59,C,North,79.57,15.36,1,2304,397
2025-10-20,P005,62,D,South,76.88,7.74,4,1359,281
2025-10-21,P012,58,A,North,87.22,22.44,4,1539,469
2025-10-22,P020,54,D,North,18.26,9.18,5,3585,293
2025-10-23,P014,54,B,South,75.34,15.9,2,2805,471
2025-10-24,P005,59,C,West,30.99,15.48,2,4369,232
2025-10-25,P004,54,A,South,35.29,11.46,3,1962,411
2025-10-26,P016,53,C,South,11.36,3.77,4,996,154
2025-10-27,P007,61,C,North,90.43,52.24,3,4458,249
2025-10-28,P003,57,D,South,76.52,10.67,4,4152,106
2025-10-29,P004,75,C,West,22.54,2.13,5,4848,25
2025-10-30,P020,33,A,North,39.51,14.91,3,1413,281
2025-10-31,P006,71,E,West,53.19,24.88,1,2775,460
2025-11-01,P003,72,C,South,54.45,19.26,4,3077,416
2025-11-02,P001,39,D,West,63.61,13.29,3,2119,478
2025-11-03,P003,56,B,West,52.5,29.81,4,380,195
2025-11-04,P008,56,C,South,68.38,6.59,2,2958,162
2025-11-05,P016,46,D,East,89.55,3.15,4,234,473
2025-11-06,P007,52,C,West,45.83,4.67,2,2246,481
2025-11-07,P018,49,E,East,88.9,21.04,3,3067,218
2025-11-08,P009,77,E,South,29.76,8.98,4,1780,442
2025-11-09,P003,69,A,East,20.92,5.43,2,1139,338
2025-11-10,P018,73,E,East,31.55,7.04,2,646,346
2025-11-11,P016,67,D,East,28.59,17.12,3,3559,455
2025-11-12,P001,49,E,East,98.66,24.62,5,1941,88
2025-11-13,P020,55,D,West,44.29,12.54,2,1793,499
2025-11-14,P016,65,C,West,68.63,18.8,2,2348,225
2025-11-15,P012,48,A,North,72.64,13.17,1,1295,31
2025-11-16,P006,67,A,East,50.07,1.25,3,3253,187
2025-11-17,P009,58,E,South,30.12,9.16,3,3102,76
2025-11-18,P013,56,B,West,49.43,21.16,2,2735,365
2025-11-19,P012,67,E,East,52.64,23.1,5,4340,386
2025-11-20,P013,64,B,South,95.86,23.08,1,4195,361
2025-11-21,P018,56,E,North,61.18,7.79,4,4601,495
2025-11-22,P019,72,D,South,97.29,42.74,5,1184,397
2025-11-23,P019,49,D,South,61.9,3.24,5,1575,95
2025-11-24,P019,66,B,East,23.05,1.62,4,3375,244
2025-11-25,P006,66,A,West,44.59,22.23,1,4545,300
2025-11-26,P016,57,B,South,81.31,24.25,5,210,215
2025-11-27,P007,63,C,South,47.95,9.35,5,1147,121
2025-11-28,P007,48,A,North,18.98,7.24,3,492,428
2025-11-29,P019,69,B,West,18.65,8.06,4,1058,427
2025-11-30,P016,58,C,West,31.34,3.02,4,3652,23
2025-12-01,P017,55,C,West,60.83,20.28,1,4431,118
2025-12-02,P019,71,E,West,84.71,15.26,3,1817,130
2025-12-03,P016,53,B,West,58.03,27.28,4,1154,303
2025-12-04,P016,46,D,North,77.15,11.12,2,2719,494
2025-12-05,P019,45,E,West,68.1,26.03,2,1404,319
2025-12-06,P015,66,A,West,57.17,5.73,3,4118,418
2025-12-07,P003,47,D,East,29.33,11.41,3,2111,429
2025-12-08,P015,78,C,North,89.49,41.3,1,615,265
2025-12-09,P016,39,A,North,34.81,25.63,3,2963,120
2025-12-10,P020,77,E,West,32.75,5.27,1,3917,252
2025-12-11,P005,62,C,South,33.2,20.05,1,786,132
2025-12-12,P019,59,C,East,18.61,2.0,3,1498,332
2025-12-13,P010,55,C,East,54.88,14.65,3,696,389
2025-12-14,P013,64,D,South,39.48,10.8,1,1233,34
2025-12-15,P015,60,E,West,56.97,7.27,2,3163,81
2025-12-16,P012,71,E,West,50.78,6.07,2,3125,369
2025-12-17,P017,61,D,North,56.78,2.02,2,123,140
2025-12-18,P015,62,E,West,36.79,16.63,5,1804,437
2025-12-19,P004,57,C,North,83.36,40.48,2,4839,220
2025-12-20,P015,60,C,North,58.08,7.02,4,290,181
2025-12-21,P017,63,C,East,28.76,3.51,1,3667,32
2025-12-22,P011,43,E,South,91.16,17.69,4,3043,89
2025-12-23,P015,47,B,South,19.85,3.44,2,1733,279
2025-12-24,P020,68,A,North,76.01,27.43,2,2379,328
2025-12-25,P007,62,B,East,71.06,17.42,3,1605,32
2025-12-26,P013,59,D,South,16.56,5.95,4,1941,271
2025-12-27,P013,61,B,North,91.14,25.77,2,737,132
2025-12-28,P020,64,B,North,38.47,20.68,1,3288,68
2025-12-29,P020,55,D,South,76.68,25.2,2,2593,32
2025-12-30,P002,53,B,South,34.93,10.33,3,1367,435
2025-12-31,P010,62,A,South,57.31,15.13,5,3871,252
2026-01-01,P018,51,E,East,97.51,51.56,4,2753,364
2026-01-02,P020,65,D,North,64.97,17.99,2,4918,225
2026-01-03,P005,43,B,West,36.67,8.27,1,3462,45
2026-01-04,P020,71,C,South,51.25,16.6,1,1525,210
2026-01-05,P019,65,C,East,70.84,5.9,5,3509,72
2026-01-06,P002,63,D,East,50.07,3.85,5,1015,165
2026-01-07,P004,70,C,South,91.97,34.53,1,720,376
2026-01-08,P016,77,A,South,88.07,37.7,2,741,98
2026-01-09,P016,71,B,South,23.21,7.19,2,1425,141
2026-01-10,P017,42,A,South,80.64,5.56,5,958,330
2026-01-11,P015,48,A,East,94.82,12.93,1,2924,65
2026-01-12,P013,54,E,South,38.52,15.79,4,655,160
2026-01-13,P001,61,B,North,31.44,5.35,2,4693,79
2026-01-14,P005,66,D,North,10.86,0.35,3,4018,179
2026-01-15,P020,53,C,South,20.41,9.1,2,3905,105
2026-01-16,P001,62,E,South,96.48,10.1,2,371,285
2026-01-17,P012,53,A,East,45.2,20.53,5,551,11
2026-01-18,P015,54,C,North,44.86,3.08,4,1726,437
2026-01-19,P004,47,B,North,34.0,19.97,3,458,286
2026-01-20,P019,51,A,East,24.77,4.67,5,1840,13
2026-01-21,P016,47,A,South,55.79,5.49,2,4825,215
2026-01-22,P018,51,B,West,75.09,15.5,1,867,65
2026-01-23,P017,71,D,East,59.57,14.3,4,2644,480
2026-01-24,P011,51,E,East,13.19,4.48,1,2376,266
2026-01-25,P020,87,B,West,82.31,12.46,3,4341,133
2026-01-26,P013,66,C,North,93.84,16.14,4,357,147
2026-01-27,P009,63,C,East,49.63,14.35,5,4548,277
2026-01-28,P017,52,A,North,42.98,12.98,4,2150,243
2026-01-29,P017,68,E,North,30.69,11.39,5,1430,94
2026-01-30,P005,55,D,East,37.17,16.62,2,2483,261
2026-01-31,P008,62,D,East,68.0,47.48,5,3032,193
2026-02-01,P003,86,C,South,79.31,11.39,5,4075,394
2026-02-02,P006,60,D,North,39.9,10.71,5,2347,480
2026-02-03,P003,72,C,East,40.57,5.51,4,3026,304
2026-02-04,P008,54,E,North,50.6,9.13,1,1268,155
2026-02-05,P012,60,A,East,25.32,12.33,2,3428,433
2026-02-06,P004,78,C,East,93.45,26.28,2,1339,177
2026-02-07,P002,54,E,South,73.49,27.14,5,3287,405
2026-02-08,P010,79,C,South,49.02,21.55,3,2895,38
2026-02-09,P015,68,B,South,21.0,4.67,4,3138,84
2026-02-10,P013,55,C,East,86.39,19.24,5,1326,204
2026-02-11,P015,67,E,South,53.53,22.43,5,2463,409
2026-02-12,P019,71,D,North,81.72,14.27,2,1330,314
2026-02-13,P018,67,C,North,13.01,3.36,4,1691,220
2026-02-14,P013,45,A,East,34.63,4.14,4,3673,108
2026-02-15,P020,54,E,South,65.99,19.19,2,1731,308
2026-02-16,P020,58,D,West,53.91,6.53,1,564,168
2026-02-17,P001,60,E,East,36.56,7.39,2,2481,16
2026-02-18,P016,67,C,West,28.1,4.79,3,1342,149
2026-02-19,P008,63,B,East,37.16,15.16,2,2963,126
2026-02-20,P006,48,B,West,76.81,9.11,3,4614,496
2026-02-21,P003,65,A,North,26.53,6.56,3,1778,50
2026-02-22,P020,67,A,West,63.44,17.78,5,2666,125
2026-02-23,P016,66,D,South,48.13,19.53,3,4082,338
2026-02-24,P002,72,B,West,78.67,8.16,1,3267,195
2026-02-25,P002,69,C,West,28.15,6.86,4,895,447
2026-02-26,P015,66,E,North,34.31,2.89,1,2259,455
2026-02-27,P010,60,E,South,45.88,27.59,1,948,496
2026-02-28,P001,44,B,South,24.99,3.47,5,453,380
2026-03-01,P020,65,B,West,51.51,7.26,2,341,407
2026-03-02,P015,63,E,East,47.44,17.29,4,1267,133
2026-03-03,P001,64,D,South,99.11,4.66,3,1923,262
2026-03-04,P016,48,E,South,63.45,29.16,4,3063,247
2026-03-05,P018,50,A,East,16.25,5.53,5,1439,299
2026-03-06,P005,72,C,North,51.39,23.29,4,3779,367
2026-03-07,P005,61,B,North,89.07,23.72,1,2079,186
2026-03-08,P010,68,B,North,88.01,54.34,4,3808,444
2026-03-09,P012,61,D,South,96.56,25.51,2,2871,112
2026-03-10,P010,61,A,South,90.48,27.75,5,3818,491
2026-03-11,P002,70,E,East,25.87,2.48,5,1678,53
2026-03-12,P001,56,A,East,10.32,4.7,5,4513,148
2026-03-13,P016,62,A,East,65.46,22.63,1,372,105
2026-03-14,P018,56,D,West,73.22,23.08,2,3271,93
2026-03-15,P007,57,D,North,21.81,9.55,1,397,21
2026-03-16,P004,58,E,South,25.02,11.34,3,3017,194
2026-03-17,P010,63,E,East,96.68,54.83,2,3380,170
2026-03-18,P010,56,C,South,94.94,1.71,2,1508,112
2026-03-19,P011,74,A,West,24.13,8.28,2,904,197
2026-03-20,P003,52,E,East,32.23,3.04,5,905,400
2026-03-21,P014,59,D,East,90.29,23.78,2,947,153
2026-03-22,P013,57,C,West,49.15,11.34,3,3410,253
2026-03-23,P019,76,C,North,81.83,14.23,4,4787,172
2026-03-24,P010,63,D,North,45.64,6.14,2,1334,381
2026-03-25,P015,71,E,South,76.27,23.46,2,1720,257
2026-03-26,P008,46,D,South,45.71,4.14,5,4966,370
2026-03-27,P017,64,E,East,90.93,17.21,1,3811,412
2026-03-28,P006,70,D,North,39.3,7.76,3,3130,283
2026-03-29,P007,62,D,South,57.08,24.23,1,3631,418
2026-03-30,P014,72,B,North,56.96,9.34,3,2338,197
2026-03-31,P008,56,E,South,68.4,39.95,4,2735,276
2026-04-01,P012,75,A,West,37.6,6.36,5,4609,386
2026-04-02,P018,84,B,West,67.84,17.44,2,1929,109
2026-04-03,P014,58,B,South,22.69,7.73,4,4796,327
2026-04-04,P001,57,B,West,90.43,18.38,2,4192,336
2026-04-05,P004,76,B,North,22.98,2.83,1,3157,442
2026-04-06,P017,77,A,South,85.63,21.6,5,4554,413
2026-04-07,P018,56,B,West,72.38,10.96,1,2217,102
2026-04-08,P019,57,A,South,40.7,4.93,3,2967,79
2026-04-09,P004,58,A,North,39.47,16.51,5,2375,309
2026-04-10,P006,48,B,North,96.94,21.74,5,3663,244
2026-04-11,P008,52,C,South,27.55,15.91,5,4529,412
2026-04-12,P015,51,A,South,75.07,21.4,5,2000,283
2026-04-13,P020,54,B,North,26.53,6.83,1,2742,458
2026-04-14,P001,61,D,South,91.49,4.65,4,949,313
2026-04-15,P005,64,D,South,76.77,31.62,4,3829,64
2026-04-16,P016,77,E,South,93.94,26.67,3,2699,446
2026-04-17,P006,51,A,East,89.12,14.58,2,2570,68
2026-04-18,P010,71,A,North,59.45,8.54,5,2105,40
2026-04-19,P010,59,D,East,23.7,6.89,1,2143,249
2026-04-20,P005,61,A,East,29.93,13.94,1,4928,403
2026-04-21,P008,68,A,East,28.16,4.21,1,1712,422
2026-04-22,P001,50,D,West,29.86,7.49,5,163,342
2026-04-23,P005,65,B,East,52.88,22.89,4,3579,482
2026-04-24,P001,63,D,South,88.1,8.29,5,3224,188
2026-04-25,P007,66,C,East,12.08,2.41,3,2442,181
2026-04-26,P015,64,D,West,31.46,12.53,1,903,113
2026-04-27,P014,86,D,West,63.71,15.5,3,3621,117
2026-04-28,P009,55,B,East,87.88,43.79,4,2562,191
2026-04-29,P008,56,D,North,36.77,13.97,1,3700,297
2026-04-30,P008,55,D,South,44.43,26.13,4,1476,224
2026-05-01,P003,56,B,South,43.61,9.04,1,155,167
2026-05-02,P020,55,D,North,36.43,11.32,4,4082,338
2026-05-03,P004,73,B,South,72.89,27.54,1,4999,57
2026-05-04,P017,76,C,West,69.02,12.4,5,3206,329
2026-05-05,P006,56,B,West,85.89,6.61,1,931,211
2026-05-06,P002,53,A,South,92.58,25.09,1,990,131
2026-05-07,P009,66,A,North,91.04,18.15,5,4034,251
2026-05-08,P014,56,B,South,58.61,28.25,4,1417,491
2026-05-09,P001,68,D,East,26.71,3.75,5,4465,489
2026-05-10,P017,63,E,West,29.99,3.35,3,2259,138
2026-05-11,P011,46,E,West,63.12,29.83,3,2003,36
2026-05-12,P006,77,C,East,92.66,8.12,4,4914,150
2026-05-13,P001,79,C,West,57.74,5.26,1,2127,333
2026-05-14,P019,55,E,East,94.22,5.56,2,3045,490
2026-05-15,P016,58,E,West,33.6,6.78,5,2135,407
2026-05-16,P018,64,B,North,17.77,4.48,3,1244,275
2026-05-17,P011,65,E,West,81.67,21.48,3,4960,474
2026-05-18,P009,68,A,South,89.14,24.31,3,2183,475
2026-05-19,P006,82,C,South,50.33,9.46,3,4901,478
2026-05-20,P002,60,C,South,19.22,0.83,2,3606,92
2026-05-21,P008,53,A,South,13.81,2.28,2,4411,373
2026-05-22,P016,48,C,North,15.63,3.5,2,3036,13
2026-05-23,P008,54,E,West,49.52,19.22,4,3875,465
2026-05-24,P008,61,C,South,31.13,9.04,5,1990,497
2026-05-25,P014,79,A,West,51.57,1.57,5,2319,272
2026-05-26,P001,56,C,North,53.96,11.43,1,4530,39
2026-05-27,P007,64,E,East,51.23,18.58,1,3179,423
2026-05-28,P002,61,B,North,65.79,14.22,4,3933,373
2026-05-29,P015,73,E,South,71.15,55.39,1,3987,68
2026-05-30,P018,87,C,North,45.64,8.1,3,4577,158
2026-05-31,P004,56,D,South,40.33,21.75,4,1332,128
2026-06-01,P018,57,C,North,43.16,7.62,4,3029,84
2026-06-02,P005,72,C,South,16.32,6.04,4,4555,480
2026-06-03,P016,68,A,East,38.95,15.36,3,3453,345
2026-06-04,P013,80,D,East,27.99,8.74,5,2218,105
2026-06-05,P009,67,A,West,36.18,10.95,4,1773,341
2026-06-06,P005,58,A,West,74.3,42.82,1,4408,393
2026-06-07,P008,67,E,North,98.97,39.51,3,4095,152
2026-06-08,P018,73,B,East,93.12,5.35,1,2418,156
2026-06-09,P003,70,C,South,83.95,43.14,4,1363,35
2026-06-10,P006,67,D,East,76.35,17.44,5,1384,490
2026-06-11,P011,72,C,East,95.04,38.09,4,2705,303
2026-06-12,P014,73,A,East,77.68,2.12,4,1585,275
2026-06-13,P019,75,B,East,52.39,8.79,5,3986,483
2026-06-14,P007,68,A,South,64.12,21.3,4,4122,421
2026-06-15,P010,60,C,East,37.52,10.69,3,109,381
2026-06-16,P015,63,E,East,10.3,3.71,4,2978,325
2026-06-17,P006,74,C,North,41.83,4.98,4,1193,346
2026-06-18,P020,53,A,West,46.43,7.95,2,314,96
2026-06-19,P006,65,D,West,75.98,10.46,3,2045,472
2026-06-20,P016,58,D,West,87.33,6.51,5,1179,29
2026-06-21,P009,62,D,West,96.64,3.41,1,3873,191
2026-06-22,P019,74,D,South,41.66,13.5,2,693,453
2026-06-23,P018,64,D,North,96.17,43.68,2,3788,158
